file,line,value,context,classification
code/mountain_flood/figure/q3.py,193,1,"ax.axhline(20, color=COLORS[""C""], linestyle=""--"", linewidth=1,",display/style
code/mountain_flood/figure/q3.py,197,0.2,"ax.grid(axis=""y"", alpha=0.2)",display/style
code/mountain_flood/figure/q3.py,18,6.4,"fig, ax = plt.subplots(figsize=(6.4, 4.5))",display/style
code/mountain_flood/figure/q3.py,18,4.5,"fig, ax = plt.subplots(figsize=(6.4, 4.5))",display/style
code/mountain_flood/figure/q3.py,22,0.55,"ax.plot(points[:, 0], points[:, 1], color=NEUTRAL, lw=0.55, alpha=0.35)",display/style
code/mountain_flood/figure/q3.py,22,0.35,"ax.plot(points[:, 0], points[:, 1], color=NEUTRAL, lw=0.55, alpha=0.35)",display/style
code/mountain_flood/figure/q3.py,43,0,"handles = [Line2D([0], [0], color=color, marker=""D"", linestyle=""--"",",display/style
code/mountain_flood/figure/q3.py,43,0,"handles = [Line2D([0], [0], color=color, marker=""D"", linestyle=""--"",",display/style
code/mountain_flood/figure/q3.py,46,0.5,"ax.legend(handles=handles, loc=""upper center"", bbox_to_anchor=(0.5, -0.12),",display/style
code/mountain_flood/figure/q3.py,47,1,"fontsize=8, ncol=max(1, len(handles)))",display/style
code/mountain_flood/figure/q3.py,61,2,"elapsed = (interval[""start""] + interval[""end""]) / 2 - route[""start""]",display/style
code/mountain_flood/figure/q3.py,67,1e-12,"fraction = 0 if span <= 1e-12 else (elapsed - segment[""start""]) / span",display/style
code/mountain_flood/figure/q3.py,69,0,longitude = first[0] + fraction * (second[0] - first[0]),display/style
code/mountain_flood/figure/q3.py,70,1,latitude = first[1] + fraction * (second[1] - first[1]),display/style
code/mountain_flood/figure/q3.py,73,1000,"points.setdefault(color, [[], []])[0].append(x / 1000)",display/style
code/mountain_flood/figure/q3.py,74,1000,points[color][1].append(y / 1000),display/style
code/mountain_flood/figure/q3.py,76,6.4,"fig, ax = plt.subplots(figsize=(6.4, 4.5))",display/style
code/mountain_flood/figure/q3.py,76,4.5,"fig, ax = plt.subplots(figsize=(6.4, 4.5))",display/style
code/mountain_flood/figure/q3.py,80,0.5,"ax.plot(path[:, 0], path[:, 1], color=NEUTRAL, linewidth=0.5, alpha=0.25)",display/style
code/mountain_flood/figure/q3.py,80,0.25,"ax.plot(path[:, 0], path[:, 1], color=NEUTRAL, linewidth=0.5, alpha=0.25)",display/style
code/mountain_flood/figure/q3.py,93,1000,"ax.scatter(x / 1000, y / 1000, marker=""D"", s=75,",display/style
code/mountain_flood/figure/q3.py,93,1000,"ax.scatter(x / 1000, y / 1000, marker=""D"", s=75,",display/style
code/mountain_flood/figure/q3.py,93,75,"ax.scatter(x / 1000, y / 1000, marker=""D"", s=75,",display/style
code/mountain_flood/figure/q3.py,94,0.4,"color=RELAY_COLORS[relay[""site""]], edgecolor=""black"", linewidth=0.4,",display/style
code/mountain_flood/figure/q3.py,95,6,"label=f""{relay['site']}中继站"", zorder=6)",display/style
code/mountain_flood/figure/q3.py,96,0.5,"ax.legend(fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, -0.12), ncol=2)",display/style
code/mountain_flood/figure/q3.py,106,1e-06,"if ranges and abs(ranges[-1][1] - interval[""start""]) < 1e-6:",display/style
code/mountain_flood/figure/q3.py,119,9.0,"fig, ax = plt.subplots(figsize=(9.0, max(5.0, 0.24 * len(routes))))",display/style
code/mountain_flood/figure/q3.py,122,0.64,"ax.broken_barh(bars, (route_index[route_id] - 0.32, 0.64),",display/style
code/mountain_flood/figure/q3.py,123,0,"facecolors=palette.get(provider, COLORS[""C""]), linewidth=0)",display/style
code/mountain_flood/figure/q3.py,138,6.5,"fig, ax = plt.subplots(figsize=(6.5, 3.8))",display/style
code/mountain_flood/figure/q3.py,138,3.8,"fig, ax = plt.subplots(figsize=(6.5, 3.8))",display/style
code/mountain_flood/figure/q3.py,157,8.4,"fig, ax = plt.subplots(figsize=(8.4, max(4.2, 0.35 * len(units))))",display/style
code/mountain_flood/figure/q3.py,160,60,"start, end = task[""start""] / 60, task[""end""] / 60",display/style
code/mountain_flood/figure/q3.py,160,60,"start, end = task[""start""] / 60, task[""end""] / 60",display/style
code/mountain_flood/figure/q3.py,182,0.5,"ax.legend(handles=handles, loc=""upper center"", bbox_to_anchor=(0.5, -0.16),",display/style
code/mountain_flood/figure/q3.py,184,0,"fig.tight_layout(rect=(0, 0.09, 1, 1))",display/style
code/mountain_flood/figure/q3.py,184,0.09,"fig.tight_layout(rect=(0, 0.09, 1, 1))",display/style
code/mountain_flood/figure/q3.py,184,1,"fig.tight_layout(rect=(0, 0.09, 1, 1))",display/style
code/mountain_flood/figure/q3.py,184,1,"fig.tight_layout(rect=(0, 0.09, 1, 1))",display/style
code/mountain_flood/figure/q3.py,190,5.8,"fig, ax = plt.subplots(figsize=(5.8, 3.4))",display/style
code/mountain_flood/figure/q3.py,190,3.4,"fig, ax = plt.subplots(figsize=(5.8, 3.4))",display/style
code/mountain_flood/figure/q3.py,191,100,"ax.bar([relay[""id""] for relay in relays], [relay[""soc""] * 100 for relay in relays],",display/style
code/mountain_flood/figure/q3.py,209,8.4,"fig, axes = plt.subplots(1, 3, figsize=(8.4, 3.1))",display/style
code/mountain_flood/figure/q3.py,209,3.1,"fig, axes = plt.subplots(1, 3, figsize=(8.4, 3.1))",display/style
code/mountain_flood/figure/q3.py,213,0.2,"ax.grid(axis=""y"", alpha=0.2)",display/style
code/mountain_flood/figure/q3.py,22,0,"ax.plot(points[:, 0], points[:, 1], color=NEUTRAL, lw=0.55, alpha=0.35)",display/style
code/mountain_flood/figure/q3.py,22,1,"ax.plot(points[:, 0], points[:, 1], color=NEUTRAL, lw=0.55, alpha=0.35)",display/style
code/mountain_flood/figure/q3.py,30,1000,"ax.scatter(x / 1000, y / 1000, s=90, marker=""D"", color=color, zorder=7)",display/style
code/mountain_flood/figure/q3.py,30,1000,"ax.scatter(x / 1000, y / 1000, s=90, marker=""D"", color=color, zorder=7)",display/style
code/mountain_flood/figure/q3.py,30,90,"ax.scatter(x / 1000, y / 1000, s=90, marker=""D"", color=color, zorder=7)",display/style
code/mountain_flood/figure/q3.py,30,7,"ax.scatter(x / 1000, y / 1000, s=90, marker=""D"", color=color, zorder=7)",display/style
code/mountain_flood/figure/q3.py,33,0,"ax.plot([0, x / 1000], [0, y / 1000], linestyle=""--"", color=color, alpha=0.8)",display/style
code/mountain_flood/figure/q3.py,33,0,"ax.plot([0, x / 1000], [0, y / 1000], linestyle=""--"", color=color, alpha=0.8)",display/style
code/mountain_flood/figure/q3.py,33,0.8,"ax.plot([0, x / 1000], [0, y / 1000], linestyle=""--"", color=color, alpha=0.8)",display/style
code/mountain_flood/figure/q3.py,42,0.7,"color=RELAY_COLORS[site], linestyle="":"", lw=0.7, alpha=0.7)",display/style
code/mountain_flood/figure/q3.py,42,0.7,"color=RELAY_COLORS[site], linestyle="":"", lw=0.7, alpha=0.7)",display/style
code/mountain_flood/figure/q3.py,46,0.12,"ax.legend(handles=handles, loc=""upper center"", bbox_to_anchor=(0.5, -0.12),",display/style
code/mountain_flood/figure/q3.py,73,0,"points.setdefault(color, [[], []])[0].append(x / 1000)",display/style
code/mountain_flood/figure/q3.py,74,1,points[color][1].append(y / 1000),display/style
code/mountain_flood/figure/q3.py,80,0,"ax.plot(path[:, 0], path[:, 1], color=NEUTRAL, linewidth=0.5, alpha=0.25)",display/style
code/mountain_flood/figure/q3.py,80,1,"ax.plot(path[:, 0], path[:, 1], color=NEUTRAL, linewidth=0.5, alpha=0.25)",display/style
code/mountain_flood/figure/q3.py,85,7,"ax.scatter(x_values, y_values, s=7, color=color, alpha=0.55,",display/style
code/mountain_flood/figure/q3.py,85,0.55,"ax.scatter(x_values, y_values, s=7, color=color, alpha=0.55,",display/style
code/mountain_flood/figure/q3.py,86,4,"label=relay_labels.get(color, ""中继覆盖采样""), zorder=4)",display/style
code/mountain_flood/figure/q3.py,96,0.12,"ax.legend(fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, -0.12), ncol=2)",display/style
code/mountain_flood/figure/q3.py,107,1,"ranges[-1] = (ranges[-1][0], interval[""end""])",display/style
code/mountain_flood/figure/q3.py,107,0,"ranges[-1] = (ranges[-1][0], interval[""end""])",display/style
code/mountain_flood/figure/q3.py,119,5.0,"fig, ax = plt.subplots(figsize=(9.0, max(5.0, 0.24 * len(routes))))",display/style
code/mountain_flood/figure/q3.py,121,60,"bars = [(start / 60, (end - start) / 60) for start, end in ranges]",display/style
code/mountain_flood/figure/q3.py,121,60,"bars = [(start / 60, (end - start) / 60) for start, end in ranges]",display/style
code/mountain_flood/figure/q3.py,122,0.32,"ax.broken_barh(bars, (route_index[route_id] - 0.32, 0.64),",display/style
code/mountain_flood/figure/q3.py,157,4.2,"fig, ax = plt.subplots(figsize=(8.4, max(4.2, 0.35 * len(units))))",display/style
code/mountain_flood/figure/q3.py,163,0.58,"ax.barh(lane, end - start, left=start, height=0.58, color=color,",display/style
code/mountain_flood/figure/q3.py,164,0.4,"edgecolor=""white"", linewidth=0.4)",display/style
code/mountain_flood/figure/q3.py,166,0.58,"ax.barh(lane, end - start, left=start, height=0.58, color=""#9381B2"",",display/style
code/mountain_flood/figure/q3.py,167,0.4,"edgecolor=""white"", linewidth=0.4)",display/style
code/mountain_flood/figure/q3.py,168,60,"service_start, service_end = task[""ready""] / 60, task[""service_end""] / 60",display/style
code/mountain_flood/figure/q3.py,168,60,"service_start, service_end = task[""ready""] / 60, task[""service_end""] / 60",display/style
code/mountain_flood/figure/q3.py,170,0.3,"height=0.3, color=""#69549A"")",display/style
code/mountain_flood/figure/q3.py,172,2,"ax.text((start + end) / 2, lane, task.get(""id"", """"), ha=""center"", va=""center"",",display/style
code/mountain_flood/figure/q3.py,173,6.5,"fontsize=6.5, color=""white"")",display/style
code/mountain_flood/figure/q3.py,182,0.16,"ax.legend(handles=handles, loc=""upper center"", bbox_to_anchor=(0.5, -0.16),",display/style
code/mountain_flood/figure/q3.py,206,60,"([q2[""summary""][""makespan""] / 60, q3[""summary""][""makespan""] / 60], ""完工时间 / min""),",display/style
code/mountain_flood/figure/q3.py,206,60,"([q2[""summary""][""makespan""] / 60, q3[""summary""][""makespan""] / 60], ""完工时间 / min""),",display/style
code/mountain_flood/figure/q3.py,21,0,"points = model.xy[[0] + route[""order""] + [0]] / 1000",display/style
code/mountain_flood/figure/q3.py,31,1000,"ax.annotate(site, (x / 1000, y / 1000), xytext=(4, 4),",display/style
code/mountain_flood/figure/q3.py,31,1000,"ax.annotate(site, (x / 1000, y / 1000), xytext=(4, 4),",display/style
code/mountain_flood/figure/q3.py,31,4,"ax.annotate(site, (x / 1000, y / 1000), xytext=(4, 4),",display/style
code/mountain_flood/figure/q3.py,31,4,"ax.annotate(site, (x / 1000, y / 1000), xytext=(4, 4),",display/style
code/mountain_flood/figure/q3.py,33,1000,"ax.plot([0, x / 1000], [0, y / 1000], linestyle=""--"", color=color, alpha=0.8)",display/style
code/mountain_flood/figure/q3.py,33,1000,"ax.plot([0, x / 1000], [0, y / 1000], linestyle=""--"", color=color, alpha=0.8)",display/style
code/mountain_flood/figure/q3.py,38,2,"x, y = model.local(*relay[""pos""][:2])",display/style
code/mountain_flood/figure/q3.py,40,1000,"ax.plot([x / 1000, model.xy[node, 0] / 1000],",display/style
code/mountain_flood/figure/q3.py,40,1000,"ax.plot([x / 1000, model.xy[node, 0] / 1000],",display/style
code/mountain_flood/figure/q3.py,41,1000,"[y / 1000, model.xy[node, 1] / 1000],",display/style
code/mountain_flood/figure/q3.py,41,1000,"[y / 1000, model.xy[node, 1] / 1000],",display/style
code/mountain_flood/figure/q3.py,69,0,longitude = first[0] + fraction * (second[0] - first[0]),display/style
code/mountain_flood/figure/q3.py,69,0,longitude = first[0] + fraction * (second[0] - first[0]),display/style
code/mountain_flood/figure/q3.py,70,1,latitude = first[1] + fraction * (second[1] - first[1]),display/style
code/mountain_flood/figure/q3.py,70,1,latitude = first[1] + fraction * (second[1] - first[1]),display/style
code/mountain_flood/figure/q3.py,79,0,"path = model.xy[[0] + route[""order""] + [0]] / 1000",display/style
code/mountain_flood/figure/q3.py,92,2,"x, y = model.local(*relay[""pos""][:2])",display/style
code/mountain_flood/figure/q3.py,119,0.24,"fig, ax = plt.subplots(figsize=(9.0, max(5.0, 0.24 * len(routes))))",display/style
code/mountain_flood/figure/q3.py,157,0.35,"fig, ax = plt.subplots(figsize=(8.4, max(4.2, 0.35 * len(units))))",display/style
code/mountain_flood/figure/q3.py,21,0,"points = model.xy[[0] + route[""order""] + [0]] / 1000",display/style
code/mountain_flood/figure/q3.py,28,2,"x, y = model.local(*relay[""pos""][:2])",display/style
code/mountain_flood/figure/q3.py,63,1e-06,"if item[""start""] - 1e-6 <= elapsed <= item[""end""] + 1e-6), None)",display/style
code/mountain_flood/figure/q3.py,63,1e-06,"if item[""start""] - 1e-6 <= elapsed <= item[""end""] + 1e-6), None)",display/style
code/mountain_flood/figure/q3.py,79,0,"path = model.xy[[0] + route[""order""] + [0]] / 1000",display/style
code/mountain_flood/figure/q3.py,106,1,"if ranges and abs(ranges[-1][1] - interval[""start""]) < 1e-6:",display/style
code/mountain_flood/figure/q3.py,107,1,"ranges[-1] = (ranges[-1][0], interval[""end""])",display/style
code/mountain_flood/figure/q3.py,40,0,"ax.plot([x / 1000, model.xy[node, 0] / 1000],",display/style
code/mountain_flood/figure/q3.py,41,1,"[y / 1000, model.xy[node, 1] / 1000],",display/style
code/mountain_flood/figure/q3.py,106,1,"if ranges and abs(ranges[-1][1] - interval[""start""]) < 1e-6:",display/style
code/mountain_flood/figure/q4.py,6,3,PROJECT_ROOT = Path(__file__).resolve().parents[3],display/style
code/mountain_flood/figure/q4.py,38,0.24,width = 0.24,display/style
code/mountain_flood/figure/q4.py,75,0.34,width = 0.34,display/style
code/mountain_flood/figure/q4.py,7,0,"sys.path[:0] = [str(PROJECT_ROOT / ""code""), str(PROJECT_ROOT)]",display/style
code/mountain_flood/figure/q4.py,53,1,"fig, axes = plt.subplots(1, 2, figsize=(7.0, 3.4))",display/style
code/mountain_flood/figure/q4.py,53,2,"fig, axes = plt.subplots(1, 2, figsize=(7.0, 3.4))",display/style
code/mountain_flood/figure/q4.py,110,1,"for node in range(1, len(model.nodes)):",display/style
code/mountain_flood/figure/q4.py,127,2,"for group_count in (2, 3):",display/style
code/mountain_flood/figure/q4.py,127,3,"for group_count in (2, 3):",display/style
code/mountain_flood/figure/q4.py,22,1000,xy = model.xy[nodes] / 1000,display/style
code/mountain_flood/figure/q4.py,30,8,"fontsize=8, ncol=group_count)",display/style
code/mountain_flood/figure/q4.py,40,2,"for index, group_count in enumerate((2, 3)):",display/style
code/mountain_flood/figure/q4.py,40,3,"for index, group_count in enumerate((2, 3)):",display/style
code/mountain_flood/figure/q4.py,44,28,"ax.scatter(x, inventory, marker=""D"", color=NEUTRAL, s=28, label=""现有库存"", zorder=4)",display/style
code/mountain_flood/figure/q4.py,44,4,"ax.scatter(x, inventory, marker=""D"", color=NEUTRAL, s=28, label=""现有库存"", zorder=4)",display/style
code/mountain_flood/figure/q4.py,45,25,"ax.set_xticks(x, labels, rotation=25, ha=""right"")",display/style
code/mountain_flood/figure/q4.py,47,0.2,"ax.grid(axis=""y"", alpha=0.2)",display/style
code/mountain_flood/figure/q4.py,54,2,"for ax, group_count in zip(axes, (2, 3)):",display/style
code/mountain_flood/figure/q4.py,54,3,"for ax, group_count in zip(axes, (2, 3)):",display/style
code/mountain_flood/figure/q4.py,77,2,"for index, group_count in enumerate((2, 3)):",display/style
code/mountain_flood/figure/q4.py,77,3,"for index, group_count in enumerate((2, 3)):",display/style
code/mountain_flood/figure/q4.py,82,25,"ax.set_xticks(x, labels, rotation=25, ha=""right"")",display/style
code/mountain_flood/figure/q4.py,84,0,ax.set_ylim(bottom=0),display/style
code/mountain_flood/figure/q4.py,85,0.2,"ax.grid(axis=""y"", alpha=0.2)",display/style
code/mountain_flood/figure/q4.py,86,8,ax.legend(fontsize=8),display/style
code/mountain_flood/figure/q4.py,107,1000,xy = model.xy[component] / 1000,display/style
code/mountain_flood/figure/q4.py,111,1000,"x, y = model.xy[node] / 1000",display/style
code/mountain_flood/figure/q4.py,114,0,"ax.annotate(""O01"", (0, 0), xytext=(4, 4), textcoords=""offset points"", fontsize=8)",display/style
code/mountain_flood/figure/q4.py,114,0,"ax.annotate(""O01"", (0, 0), xytext=(4, 4), textcoords=""offset points"", fontsize=8)",display/style
code/mountain_flood/figure/q4.py,114,8,"ax.annotate(""O01"", (0, 0), xytext=(4, 4), textcoords=""offset points"", fontsize=8)",display/style
code/mountain_flood/figure/q4.py,118,4,"ax.legend(ncol=4, fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, 1.18))",display/style
code/mountain_flood/figure/q4.py,118,7,"ax.legend(ncol=4, fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, 1.18))",display/style
code/mountain_flood/figure/q4.py,119,0.15,ax.grid(alpha=0.15),display/style
code/mountain_flood/figure/q4.py,17,6.2,"fig, ax = plt.subplots(figsize=(6.2, 4.4))",display/style
code/mountain_flood/figure/q4.py,17,4.4,"fig, ax = plt.subplots(figsize=(6.2, 4.4))",display/style
code/mountain_flood/figure/q4.py,25,48,"s=48, label=f""第{index + 1}组"")",display/style
code/mountain_flood/figure/q4.py,29,0.5,"ax.legend(loc=""upper center"", bbox_to_anchor=(0.5, -0.12),",display/style
code/mountain_flood/figure/q4.py,39,9.0,"fig, ax = plt.subplots(figsize=(9.0, 4.0))",display/style
code/mountain_flood/figure/q4.py,39,4.0,"fig, ax = plt.subplots(figsize=(9.0, 4.0))",display/style
code/mountain_flood/figure/q4.py,53,7.0,"fig, axes = plt.subplots(1, 2, figsize=(7.0, 3.4))",display/style
code/mountain_flood/figure/q4.py,53,3.4,"fig, axes = plt.subplots(1, 2, figsize=(7.0, 3.4))",display/style
code/mountain_flood/figure/q4.py,63,0.2,"ax.grid(axis=""y"", alpha=0.2)",display/style
code/mountain_flood/figure/q4.py,76,8.8,"fig, ax = plt.subplots(figsize=(8.8, 3.8))",display/style
code/mountain_flood/figure/q4.py,76,3.8,"fig, ax = plt.subplots(figsize=(8.8, 3.8))",display/style
code/mountain_flood/figure/q4.py,97,1,"edge_counts[edge] = edge_counts.get(edge, 0) + 1",display/style
code/mountain_flood/figure/q4.py,99,6.4,"fig, ax = plt.subplots(figsize=(6.4, 4.8))",display/style
code/mountain_flood/figure/q4.py,99,4.8,"fig, ax = plt.subplots(figsize=(6.4, 4.8))",display/style
code/mountain_flood/figure/q4.py,102,1000,"first, second = model.xy[start] / 1000, model.xy[end] / 1000",display/style
code/mountain_flood/figure/q4.py,102,1000,"first, second = model.xy[start] / 1000, model.xy[end] / 1000",display/style
code/mountain_flood/figure/q4.py,104,0.45,"color=""#888888"", linewidth=0.8 + 0.35 * count, alpha=0.45, zorder=1)",display/style
code/mountain_flood/figure/q4.py,104,1,"color=""#888888"", linewidth=0.8 + 0.35 * count, alpha=0.45, zorder=1)",display/style
code/mountain_flood/figure/q4.py,108,45,"ax.scatter(xy[:, 0], xy[:, 1], s=45, marker=markers[component_id % len(markers)],",display/style
code/mountain_flood/figure/q4.py,109,2,"label=f""组件{component_id + 1}"", zorder=2)",display/style
code/mountain_flood/figure/q4.py,113,7,"textcoords=""offset points"", fontsize=7)",display/style
code/mountain_flood/figure/q4.py,114,4,"ax.annotate(""O01"", (0, 0), xytext=(4, 4), textcoords=""offset points"", fontsize=8)",display/style
code/mountain_flood/figure/q4.py,114,4,"ax.annotate(""O01"", (0, 0), xytext=(4, 4), textcoords=""offset points"", fontsize=8)",display/style
code/mountain_flood/figure/q4.py,118,0.5,"ax.legend(ncol=4, fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, 1.18))",display/style
code/mountain_flood/figure/q4.py,118,1.18,"ax.legend(ncol=4, fontsize=7, loc=""upper center"", bbox_to_anchor=(0.5, 1.18))",display/style
code/mountain_flood/figure/q4.py,24,0,"ax.scatter(xy[:, 0], xy[:, 1], color=color, marker=markers[index],",display/style
code/mountain_flood/figure/q4.py,24,1,"ax.scatter(xy[:, 0], xy[:, 1], color=color, marker=markers[index],",display/style
code/mountain_flood/figure/q4.py,28,7,"textcoords=""offset points"", fontsize=7)",display/style
code/mountain_flood/figure/q4.py,29,0.12,"ax.legend(loc=""upper center"", bbox_to_anchor=(0.5, -0.12),",display/style
code/mountain_flood/figure/q4.py,58,3600,"bars = ax.bar(index, [group[""work""] / 3600 for group in groups],",display/style
code/mountain_flood/figure/q4.py,67,7,"ha=""center"", fontsize=7)",display/style
code/mountain_flood/figure/q4.py,95,1,"for start, end in zip(order, order[1:]):",display/style
code/mountain_flood/figure/q4.py,97,0,"edge_counts[edge] = edge_counts.get(edge, 0) + 1",display/style
code/mountain_flood/figure/q4.py,103,0,"ax.plot([first[0], second[0]], [first[1], second[1]],",display/style
code/mountain_flood/figure/q4.py,103,0,"ax.plot([first[0], second[0]], [first[1], second[1]],",display/style
code/mountain_flood/figure/q4.py,103,1,"ax.plot([first[0], second[0]], [first[1], second[1]],",display/style
code/mountain_flood/figure/q4.py,103,1,"ax.plot([first[0], second[0]], [first[1], second[1]],",display/style
code/mountain_flood/figure/q4.py,104,0.8,"color=""#888888"", linewidth=0.8 + 0.35 * count, alpha=0.45, zorder=1)",display/style
code/mountain_flood/figure/q4.py,108,0,"ax.scatter(xy[:, 0], xy[:, 1], s=45, marker=markers[component_id % len(markers)],",display/style
code/mountain_flood/figure/q4.py,108,1,"ax.scatter(xy[:, 0], xy[:, 1], s=45, marker=markers[component_id % len(markers)],",display/style
code/mountain_flood/figure/q4.py,112,3,"ax.annotate(f""{node:03}"", (x, y), xytext=(3, 4),",display/style
code/mountain_flood/figure/q4.py,112,4,"ax.annotate(f""{node:03}"", (x, y), xytext=(3, 4),",display/style
code/mountain_flood/figure/q4.py,27,3,"ax.annotate(f""{node:03}"", (x, y), xytext=(3, 4),",display/style
code/mountain_flood/figure/q4.py,27,4,"ax.annotate(f""{node:03}"", (x, y), xytext=(3, 4),",display/style
code/mountain_flood/figure/q4.py,42,0.5,"ax.bar(x + (index - 0.5) * width, total, width,",display/style
code/mountain_flood/figure/q4.py,66,0,"bar.get_height()), xytext=(0, 3), textcoords=""offset points"",",display/style
code/mountain_flood/figure/q4.py,66,3,"bar.get_height()), xytext=(0, 3), textcoords=""offset points"",",display/style
code/mountain_flood/figure/q4.py,79,0.5,"ax.bar(x + (index - 0.5) * width, deficit, width,",display/style
code/mountain_flood/figure/q4.py,104,0.35,"color=""#888888"", linewidth=0.8 + 0.35 * count, alpha=0.45, zorder=1)",display/style
code/mountain_flood/figure/q4.py,25,1,"s=48, label=f""第{index + 1}组"")",display/style
code/mountain_flood/figure/q4.py,60,1,"ax.set_xticks(index, [f""第{i + 1}组"" for i in index])",display/style
code/mountain_flood/figure/q4.py,65,2,"ax.annotate(f""{group['boxes']}箱"", (bar.get_x() + bar.get_width() / 2,",display/style
code/mountain_flood/figure/q4.py,109,1,"label=f""组件{component_id + 1}"", zorder=2)",display/style
code/mountain_flood/figure/spatial.py,6,3,PROJECT_ROOT = Path(__file__).resolve().parents[3],display/style
code/mountain_flood/figure/spatial.py,21,0.49,"def _hex_reference_times(model, radius=0.49):",display/style
code/mountain_flood/figure/spatial.py,7,0,"sys.path[:0] = [str(PROJECT_ROOT / ""code""), str(PROJECT_ROOT)]",display/style
code/mountain_flood/figure/spatial.py,24,1.5,spacing_y = 1.5 * radius,display/style
code/mountain_flood/figure/spatial.py,53,1000,sites = model.xy[1:] / 1000,display/style
code/mountain_flood/figure/spatial.py,55,1,axis=1) + 1,display/style
code/mountain_flood/figure/spatial.py,64,2,"fig, axes = plt.subplots(2, 2, figsize=(11.2, 8.0), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,64,2,"fig, axes = plt.subplots(2, 2, figsize=(11.2, 8.0), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,102,0.5,"fig.text(0.5, 0.022, ""六边形描边按最近服务点所属组标识，仅作空间示意；分组结果以彩色服务点为准。"",",display/style
code/mountain_flood/figure/spatial.py,102,0.022,"fig.text(0.5, 0.022, ""六边形描边按最近服务点所属组标识，仅作空间示意；分组结果以彩色服务点为准。"",",display/style
code/mountain_flood/figure/spatial.py,112,2,if len(coordinates) < 2:,display/style
code/mountain_flood/figure/spatial.py,130,1,"fig, axes = plt.subplots(1, 2, figsize=(11, 4.5), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,130,2,"fig, axes = plt.subplots(1, 2, figsize=(11, 4.5), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,142,0.5,"fig.text(0.5, 0.01, ""虚线椭圆表示组内服务点坐标的 1 倍标准差；单点组仅标出中心。"",",display/style
code/mountain_flood/figure/spatial.py,142,0.01,"fig.text(0.5, 0.01, ""虚线椭圆表示组内服务点坐标的 1 倍标准差；单点组仅标出中心。"",",display/style
code/mountain_flood/figure/spatial.py,148,109.16,"longitude = np.linspace(109.16, 109.30, 90)",display/style
code/mountain_flood/figure/spatial.py,148,109.3,"longitude = np.linspace(109.16, 109.30, 90)",display/style
code/mountain_flood/figure/spatial.py,148,90,"longitude = np.linspace(109.16, 109.30, 90)",display/style
code/mountain_flood/figure/spatial.py,149,22.999,"latitude = np.linspace(22.999, 23.09, 65)",display/style
code/mountain_flood/figure/spatial.py,149,23.09,"latitude = np.linspace(22.999, 23.09, 65)",display/style
code/mountain_flood/figure/spatial.py,149,65,"latitude = np.linspace(22.999, 23.09, 65)",display/style
code/mountain_flood/figure/spatial.py,151,0,origin = model.nodes[0],display/style
code/mountain_flood/figure/spatial.py,155,1000,x = distance * np.sin(angle) / 1000,display/style
code/mountain_flood/figure/spatial.py,156,1000,y = distance * np.cos(angle) / 1000,display/style
code/mountain_flood/figure/spatial.py,189,1,"for index, (title, routes, aircraft_type, show_relays) in enumerate(panels, 1):",display/style
code/mountain_flood/figure/spatial.py,246,1,"fig, axes = plt.subplots(1, 3, figsize=(13.5, 4.4), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,246,3,"fig, axes = plt.subplots(1, 3, figsize=(13.5, 4.4), sharex=True, sharey=True)",display/style
code/mountain_flood/figure/spatial.py,23,3,spacing_x = np.sqrt(3) * radius,display/style
code/mountain_flood/figure/spatial.py,26,9.4,"for row, y in enumerate(np.arange(-0.2, 9.4, spacing_y)):",display/style
code/mountain_flood/figure/spatial.py,66,0,"draw_region(axes[0], model, annotate=True)",display/style
code/mountain_flood/figure/spatial.py,91,0,"ax.scatter(0, 0, s=105, marker=""*"", facecolor=""#1E2833"",",display/style
code/mountain_flood/figure/spatial.py,91,0,"ax.scatter(0, 0, s=105, marker=""*"", facecolor=""#1E2833"",",display/style
code/mountain_flood/figure/spatial.py,96,0.07,"fig.subplots_adjust(left=0.07, right=0.98, top=0.94, bottom=0.19,",display/style
code/mountain_flood/figure/spatial.py,96,0.98,"fig.subplots_adjust(left=0.07, right=0.98, top=0.94, bottom=0.19,",display/style
code/mountain_flood/figure/spatial.py,96,0.94,"fig.subplots_adjust(left=0.07, right=0.98, top=0.94, bottom=0.19,",display/style
code/mountain_flood/figure/spatial.py,96,0.19,"fig.subplots_adjust(left=0.07, right=0.98, top=0.94, bottom=0.19,",display/style
code/mountain_flood/figure/spatial.py,97,0.13,"wspace=0.13, hspace=0.24)",display/style
code/mountain_flood/figure/spatial.py,97,0.24,"wspace=0.13, hspace=0.24)",display/style
code/mountain_flood/figure/spatial.py,99,0.24,"colorbar_ax = fig.add_axes([0.24, 0.09, 0.52, 0.022])",display/style
